102002 - 0 for period 24 to 24
102002,24, Stock Adjustment,5812,04/01/2011,,48884.1,K131321 x -1000 @ 48.8841 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,129540,K132210 x -5000 @ 25.9080 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,43678.8378,K133110 x -969 @ 45.0762 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,91380.24,K133310 x -1800 @ 50.7668 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,255200,K133421 x -80 @ 3190.0000 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,133856.6112,K133610 x -9672 @ 13.8396 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,154522.6029,K134220 x -753 @ 205.2093 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,162702.72,K134422 x -19200 @ 8.4741 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,285234.04,K135320 x -4600 @ 62.0074 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,28700,,L141110 x 41 @ 700.0000 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,104346.3438,L141140 x -183 @ 570.1986 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,14700,L141142 x -21 @ 700.0000 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,155904.3584,L142700 x -256 @ 609.0014 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,120041.0112,L142710 x -184 @ 652.3968 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,56000,L143100 x -140 @ 400.0000 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,222799.792,L143200 x -592 @ 376.3510 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,257400,L143210 x -2574 @ 100.0000 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,36136.0404,,L144320 x 12 @ 3011.3367 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,65631.58,M151210 x -1400 @ 46.8797 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,456295,M151310 x -13037 @ 35.0000 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,226336.95,M152400 x -3780 @ 59.8775 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,141300,M152410 x -471 @ 300.0000 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,133889.28,M154210 x -8400 @ 15.9392 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,82272.41,,M155100 x 550 @ 149.5862 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,10500,M155200 x -300 @ 35.0000 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,13942.32,M155210 x -300 @ 46.4744 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,354879.798,M156100 x -470 @ 755.0634 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,977310.9372,M156200 x -156 @ 6264.8137 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,66000,N161100 x -11 @ 6000.0000 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,1854000,N161210 x -309 @ 6000.0000 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,42249.9168,N162110 x -1456 @ 29.0178 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,537502.0814,N162210 x -9838 @ 54.6353 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,11170.3866,P181100 x -254 @ 43.9779 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,228386.368,P182100 x -2240 @ 101.9582 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,9471139.7088,Q202220 x -672 @ 14093.9579 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,81527.1226,R211100 x -194 @ 420.2429 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,55493.0958,R211110 x -222 @ 249.9689 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,11995.1328,R211111 x -48 @ 249.8986 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,84500,R211130 x -338 @ 250.0000 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,17500,R211160 x -70 @ 250.0000 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,186259.796,R211170 x -230 @ 809.8252 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,281223.672,R212200 x -580 @ 484.8684 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,225497.97,R212210 x -300 @ 751.6599 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,333609.069,R212211 x -515 @ 647.7846 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,257444.3547,R212212 x -351 @ 733.4597 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,17600,,R212300 x 22 @ 800.0000 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,325000,R212500 x -250 @ 1300.0000 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,34392.106,R213100 x -35 @ 982.6316 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,186872.426,R214210 x -130 @ 1437.4802 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,201005.28,R214410 x -1800 @ 111.6696 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,24000,R215100 x -20 @ 1200.0000 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,57400,R221110 x -82 @ 700.0000 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,2058.8744,,R222210 x 4 @ 514.7186 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,12461.5392,R222211 x -24 @ 519.2308 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,70500,U231100 x -282 @ 250.0000 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,1111823.06,U231200 x -3100 @ 358.6526 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,3250,U232300 x -5 @ 650.0000 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,600000,U232400 x -5 @ 120000.0000 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,57000,,V241111 x 3800 @ 15.0000 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,35000,V242112 x -125 @ 280.0000 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,139856.119,V242120 x -130 @ 1075.8163 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,211789.292,V242210 x -2860 @ 74.0522 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,231051.87,V242211 x -6300 @ 36.6749 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,18747,V251320 x -3000 @ 6.2490 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,20000,V251321 x -50 @ 400.0000 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,5400,,W251110 x 1200 @ 4.5000 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,1374509.76,W251111 x -520 @ 2643.2880 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,429071.52,W251130 x -400 @ 1072.6788 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,111040147.89,,X0008 x 1995 @ 55659.2220 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,482000,X271250 x -1205 @ 400.0000 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,26089.35,X271251 x -10500 @ 2.4847 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,44161,X271300 x -5000 @ 8.8322 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,4060.182,X272310 x -7 @ 580.0260 - Inventory Check,
102002,24, Stock Adjustment,5812,04/01/2011,,2881.8184,X272311 x -4 @ 720.4546 - Inventory Check,
102002,24, Stock Issue,98115,04/01/2011,,240000,N161210 x 40 @ 6000.0000 ,
102002,24, Stock Issue,134977,06/01/2011,,100096.9,F744000 x 1000 @ 100.0969 ,
102002,24, Purchase Invoice,1081,10/01/2011,,10118.55,PS0016 - Average Cost Adj - F00014 x 1206 x -20.24,
102002,24, Stock Issue,126093,10/01/2011,,50005,F731000 x 2000 @ 25.0025 ,
102002,24, Stock Issue,133315,10/01/2011,,56000,A141100 x 40 @ 1400.0000 ,
102002,24, Stock Issue,69072,11/01/2011,,24615.385,A142400 x 10 @ 2461.5385 ,
102002,24, Stock Issue,69073,11/01/2011,,2500,U231100 x 10 @ 250.0000 ,
102002,24, Stock Issue,69074,11/01/2011,,120000,N161210 x 20 @ 6000.0000 ,
102002,24, Stock Issue,69075,11/01/2011,,60000,N161100 x 10 @ 6000.0000 ,
102002,24, Stock Issue,69076,11/01/2011,,28000,A141100 x 20 @ 1400.0000 ,
102002,24, Stock Issue,69094,11/01/2011,,13200,B212101 x 24 @ 550.0000 ,
102002,24, Stock Issue,69100,11/01/2011,,12213.14,F722400 x 200 @ 61.0657 ,
102002,24, Stock Issue,69101,11/01/2011,,16477.608,F711201 x 80 @ 205.9701 ,
102002,24, Stock Issue,69103,11/01/2011,,14000,B231300 x 2000 @ 7.0000 ,
102002,24, Stock Issue,69104,11/01/2011,,14616.0336,L142700 x 24 @ 609.0014 ,
102002,24, Stock Issue,69106,11/01/2011,,8098.252,R211170 x 10 @ 809.8252 ,
102002,24, Stock Issue,69107,11/01/2011,,24000,R215100 x 20 @ 1200.0000 ,
102002,24, Stock Issue,69108,11/01/2011,,104000,R212500 x 80 @ 1300.0000 ,
102002,24, Stock Issue,69109,11/01/2011,,75165.99,R212210 x 100 @ 751.6599 ,
102002,24, Stock Issue,69110,11/01/2011,,28749.604,R214210 x 20 @ 1437.4802 ,
102002,24, Stock Issue,69112,11/01/2011,,48000,IV0029 x 15 @ 3200.0000 ,
102002,24, Stock Issue,69113,11/01/2011,,24000,R212300 x 30 @ 800.0000 ,
102002,24, Stock Issue,69114,11/01/2011,,64778.46,R212211 x 100 @ 647.7846 ,
102002,24, Stock Issue,69115,11/01/2011,,4848.684,R212200 x 10 @ 484.8684 ,
102002,24, Stock Issue,69116,11/01/2011,,24615.385,A142400 x 10 @ 2461.5385 ,
102002,24, Stock Issue,69117,11/01/2011,,13280,R223150 x 10 @ 1328.0000 ,
102002,24, Stock Issue,69127,11/01/2011,,192000,IV0029 x 60 @ 3200.0000 ,
102002,24, Stock Issue,69131,11/01/2011,,12000,L143210 x 120 @ 100.0000 ,
102002,24, Stock Issue,69139,11/01/2011,,35000,M155200 x 1000 @ 35.0000 ,
102002,24, Purchase Order Delivery,2135,11/01/2011,510118.55,,PO: 2119 PS0016 - F00014 - COW MILK x 500 @ 1,020.24,
102002,24, Purchase Order Delivery,2137,11/01/2011,505923.45,,PO: 2121 PS0016 - F00014 - COW MILK x 500 @ 1,011.85,
102002,24, Purchase Order Delivery,8465,11/01/2011,,505923.45,GRN Reversal for PO: 2121 PS0016 - F00014-COW MILK x 500 @ 1,011.85,
102002,24, Stock Issue,69146,11/01/2011,,1214216.28,F00014 x 1200 @ 1011.8469 ,
102002,24, Stock Issue,69149,11/01/2011,,12500,R211160 x 50 @ 250.0000 ,
102002,24, Stock Issue,69151,11/01/2011,,352348.9475,Q202220 x 25 @ 14093.9579 ,
102002,24, Stock Issue,69152,11/01/2011,,118828.2,E610000 x 2000 @ 59.4141 ,
102002,24, Stock Issue,69155,11/01/2011,,29216,R223150 x 22 @ 1328.0000 ,
102002,24, Stock Issue,69156,11/01/2011,,2800,B231201 x 4 @ 700.0000 ,
102002,24, Stock Issue,69159,11/01/2011,,700,L141142 x 1 @ 700.0000 ,
102002,24, Stock Issue,69168,11/01/2011,,3984,R223150 x 3 @ 1328.0000 ,
102002,24, Stock Issue,69174,11/01/2011,,5162.4,F711200 x 1000 @ 5.1624 ,
102002,24, Stock Issue,69175,11/01/2011,,4969.4,X271251 x 2000 @ 2.4847 ,
102002,24, Stock Issue,69176,11/01/2011,,12045.3468,L144320 x 4 @ 3011.3367 ,
102002,24, Stock Issue,69177,11/01/2011,,16000,F731221 x 20 @ 800.0000 ,
102002,24, Stock Issue,69178,11/01/2011,,13200,B212101 x 24 @ 550.0000 ,
102002,24, Stock Issue,69179,11/01/2011,,2374.8066,P181100 x 54 @ 43.9779 ,
102002,24, Stock Issue,69180,11/01/2011,,7000,B231300 x 1000 @ 7.0000 ,
102002,24, Stock Issue,69181,11/01/2011,,8474.1,K134422 x 1000 @ 8.4741 ,
102002,24, Stock Issue,69183,11/01/2011,,281879.158,Q202220 x 20 @ 14093.9579 ,
102002,24, Stock Issue,69185,11/01/2011,,3011.3367,L144320 x 1 @ 3011.3367 ,
102002,24, Stock Issue,69191,11/01/2011,,29000,A122110 x 2 @ 14500.0000 ,
102002,24, Stock Issue,69192,11/01/2011,,24615.385,A142400 x 10 @ 2461.5385 ,
102002,24, Stock Issue,69193,11/01/2011,,68339.1,F731220 x 3000 @ 22.7797 ,
102002,24, Stock Issue,69194,11/01/2011,,87860.7,F731230 x 3000 @ 29.2869 ,
102002,24, Stock Issue,69195,11/01/2011,,18578.7,F722200 x 3000 @ 6.1929 ,
102002,24, Stock Issue,69196,11/01/2011,,22738.8288,F722210 x 24 @ 947.4512 ,
102002,24, Stock Issue,69198,11/01/2011,,3500,M155200 x 100 @ 35.0000 ,
102002,24, Stock Issue,69199,11/01/2011,,6640,R223150 x 5 @ 1328.0000 ,
102002,24, Stock Issue,69201,11/01/2011,,15297.884,N162210 x 280 @ 54.6353 ,
102002,24, Stock Issue,69202,11/01/2011,,25049.9,F731000 x 1000 @ 25.0499 ,
102002,24, Stock Issue,69203,11/01/2011,,1383.96,K133610 x 100 @ 13.8396 ,
102002,24, Stock Issue,69204,11/01/2011,,7121.1,H101110 x 1000 @ 7.1211 ,
